wE	aE	wRK	aRK
0.588493	-0.067969	0.588094	-0.067921
0.588560	-0.067910	0.588161	-0.067862
0.588626	-0.067851	0.588227	-0.067804
0.588693	-0.067793	0.588294	-0.067745
0.588759	-0.067734	0.588360	-0.067686
0.588825	-0.067675	0.588426	-0.067627
0.588892	-0.067616	0.588493	-0.067568
0.588958	-0.067557	0.588559	-0.067509
0.589024	-0.067498	0.588625	-0.067450
0.589091	-0.067439	0.588691	-0.067392
0.589157	-0.067380	0.588757	-0.067333
0.589223	-0.067321	0.588823	-0.067274
0.589289	-0.067262	0.588889	-0.067215
0.589355	-0.067204	0.588955	-0.067156
0.589420	-0.067145	0.589021	-0.067097
0.589486	-0.067086	0.589086	-0.067038
0.589552	-0.067027	0.589152	-0.066979
0.589618	-0.066968	0.589218	-0.066920
0.589683	-0.066909	0.589283	-0.066862
0.589749	-0.066850	0.589349	-0.066803
0.589815	-0.066791	0.589414	-0.066744
0.589880	-0.066732	0.589480	-0.066685
0.589945	-0.066673	0.589545	-0.066626
0.590011	-0.066614	0.589610	-0.066567
0.590076	-0.066555	0.589676	-0.066508
0.590141	-0.066496	0.589741	-0.066449
0.590206	-0.066437	0.589806	-0.066390
0.590272	-0.066378	0.589871	-0.066331
0.590337	-0.066319	0.589936	-0.066272
0.590402	-0.066260	0.590001	-0.066213
0.590467	-0.066201	0.590066	-0.066154
0.590532	-0.066142	0.590131	-0.066095
0.590596	-0.066083	0.590195	-0.066036
0.590661	-0.066024	0.590260	-0.065977
0.590726	-0.065964	0.590325	-0.065918
0.590791	-0.065905	0.590389	-0.065859
0.590855	-0.065846	0.590454	-0.065800
0.590920	-0.065787	0.590518	-0.065741
0.590984	-0.065728	0.590583	-0.065682
0.591049	-0.065669	0.590647	-0.065623
0.591113	-0.065610	0.590711	-0.065564
0.591177	-0.065551	0.590776	-0.065504
0.591242	-0.065492	0.590840	-0.065445
0.591306	-0.065433	0.590904	-0.065386
0.591370	-0.065373	0.590968	-0.065327
0.591434	-0.065314	0.591032	-0.065268
0.591498	-0.065255	0.591096	-0.065209
0.591562	-0.065196	0.591160	-0.065150
0.591626	-0.065137	0.591224	-0.065091
0.591690	-0.065078	0.591287	-0.065032
0.591754	-0.065019	0.591351	-0.064972
0.591817	-0.064959	0.591415	-0.064913
0.591881	-0.064900	0.591478	-0.064854
0.591945	-0.064841	0.591542	-0.064795
0.592008	-0.064782	0.591605	-0.064736
0.592072	-0.064723	0.591669	-0.064677
0.592135	-0.064663	0.591732	-0.064618
0.592199	-0.064604	0.591796	-0.064558
0.592262	-0.064545	0.591859	-0.064499
0.592325	-0.064486	0.591922	-0.064440
0.592388	-0.064427	0.591985	-0.064381
0.592452	-0.064367	0.592048	-0.064322
0.592515	-0.064308	0.592111	-0.064262
0.592578	-0.064249	0.592174	-0.064203
0.592641	-0.064190	0.592237	-0.064144
0.592704	-0.064130	0.592300	-0.064085
0.592766	-0.064071	0.592363	-0.064026
0.592829	-0.064012	0.592426	-0.063966
0.592892	-0.063952	0.592488	-0.063907
0.592955	-0.063893	0.592551	-0.063848
0.593017	-0.063834	0.592613	-0.063789
0.593080	-0.063775	0.592676	-0.063729
0.593142	-0.063715	0.592738	-0.063670
0.593205	-0.063656	0.592801	-0.063611
0.593267	-0.063597	0.592863	-0.063551
0.593330	-0.063537	0.592925	-0.063492
0.593392	-0.063478	0.592988	-0.063433
0.593454	-0.063419	0.593050	-0.063374
0.593516	-0.063359	0.593112	-0.063314
0.593578	-0.063300	0.593174	-0.063255
0.593640	-0.063241	0.593236	-0.063196
0.593702	-0.063181	0.593298	-0.063136
0.593764	-0.063122	0.593360	-0.063077
0.593826	-0.063062	0.593421	-0.063018
0.593888	-0.063003	0.593483	-0.062958
0.593950	-0.062944	0.593545	-0.062899
0.594012	-0.062884	0.593607	-0.062840
0.594073	-0.062825	0.593668	-0.062780
0.594135	-0.062765	0.593730	-0.062721
0.594196	-0.062706	0.593791	-0.062661
0.594258	-0.062647	0.593852	-0.062602
0.594319	-0.062587	0.593914	-0.062543
0.594381	-0.062528	0.593975	-0.062483
0.594442	-0.062468	0.594036	-0.062424
0.594503	-0.062409	0.594097	-0.062364
0.594564	-0.062349	0.594159	-0.062305
0.594625	-0.062290	0.594220	-0.062246
0.594687	-0.062231	0.594281	-0.062186
0.594748	-0.062171	0.594342	-0.062127
0.594809	-0.062112	0.594402	-0.062067
0.594869	-0.062052	0.594463	-0.062008
0.594930	-0.061993	0.594524	-0.061948
0.594991	-0.061933	0.594585	-0.061889
0.595052	-0.061874	0.594645	-0.061830
0.595112	-0.061814	0.594706	-0.061770
0.595173	-0.061755	0.594767	-0.061711
0.595234	-0.061695	0.594827	-0.061651
0.595294	-0.061636	0.594887	-0.061592
0.595354	-0.061576	0.594948	-0.061532
0.595415	-0.061517	0.595008	-0.061473
0.595475	-0.061457	0.595068	-0.061413
0.595535	-0.061397	0.595128	-0.061354
0.595596	-0.061338	0.595189	-0.061294
0.595656	-0.061278	0.595249	-0.061235
0.595716	-0.061219	0.595309	-0.061175
0.595776	-0.061159	0.595369	-0.061116
0.595836	-0.061100	0.595428	-0.061056
0.595896	-0.061040	0.595488	-0.060996
0.595955	-0.060980	0.595548	-0.060937
0.596015	-0.060921	0.595608	-0.060877
0.596075	-0.060861	0.595667	-0.060818
0.596135	-0.060802	0.595727	-0.060758
0.596194	-0.060742	0.595787	-0.060699
0.596254	-0.060682	0.595846	-0.060639
0.596313	-0.060623	0.595905	-0.060579
0.596373	-0.060563	0.595965	-0.060520
0.596432	-0.060503	0.596024	-0.060460
0.596491	-0.060444	0.596083	-0.060401
0.596551	-0.060384	0.596143	-0.060341
0.596610	-0.060325	0.596202	-0.060281
0.596669	-0.060265	0.596261	-0.060222
0.596728	-0.060205	0.596320	-0.060162
0.596787	-0.060146	0.596379	-0.060103
0.596846	-0.060086	0.596438	-0.060043
0.596905	-0.060026	0.596496	-0.059983
0.596964	-0.059966	0.596555	-0.059924
0.597023	-0.059907	0.596614	-0.059864
0.597081	-0.059847	0.596673	-0.059804
0.597140	-0.059787	0.596731	-0.059745
0.597199	-0.059728	0.596790	-0.059685
0.597257	-0.059668	0.596848	-0.059625
0.597316	-0.059608	0.596907	-0.059566
0.597374	-0.059548	0.596965	-0.059506
0.597433	-0.059489	0.597023	-0.059446
0.597491	-0.059429	0.597082	-0.059386
0.597549	-0.059369	0.597140	-0.059327
0.597607	-0.059309	0.597198	-0.059267
0.597666	-0.059250	0.597256	-0.059207
0.597724	-0.059190	0.597314	-0.059148
0.597782	-0.059130	0.597372	-0.059088
0.597840	-0.059070	0.597430	-0.059028
0.597898	-0.059011	0.597488	-0.058968
0.597955	-0.058951	0.597546	-0.058909
0.598013	-0.058891	0.597603	-0.058849
0.598071	-0.058831	0.597661	-0.058789
0.598129	-0.058771	0.597719	-0.058729
0.598186	-0.058712	0.597776	-0.058670
0.598244	-0.058652	0.597834	-0.058610
0.598301	-0.058592	0.597891	-0.058550
0.598359	-0.058532	0.597948	-0.058490
0.598416	-0.058472	0.598006	-0.058430
0.598473	-0.058412	0.598063	-0.058371
0.598531	-0.058353	0.598120	-0.058311
0.598588	-0.058293	0.598177	-0.058251
0.598645	-0.058233	0.598234	-0.058191
0.598702	-0.058173	0.598291	-0.058131
0.598759	-0.058113	0.598348	-0.058071
0.598816	-0.058053	0.598405	-0.058012
0.598873	-0.057993	0.598462	-0.057952
0.598930	-0.057934	0.598519	-0.057892
0.598987	-0.057874	0.598576	-0.057832
0.599044	-0.057814	0.598632	-0.057772
0.599100	-0.057754	0.598689	-0.057712
0.599157	-0.057694	0.598746	-0.057652
0.599213	-0.057634	0.598802	-0.057593
0.599270	-0.057574	0.598858	-0.057533
0.599326	-0.057514	0.598915	-0.057473
0.599383	-0.057454	0.598971	-0.057413
0.599439	-0.057394	0.599027	-0.057353
0.599495	-0.057334	0.599084	-0.057293
0.599552	-0.057274	0.599140	-0.057233
0.599608	-0.057214	0.599196	-0.057173
0.599664	-0.057154	0.599252	-0.057113
0.599720	-0.057095	0.599308	-0.057053
0.599776	-0.057035	0.599364	-0.056994
0.599832	-0.056975	0.599420	-0.056934
0.599888	-0.056915	0.599475	-0.056874
0.599943	-0.056855	0.599531	-0.056814
0.599999	-0.056795	0.599587	-0.056754
0.600055	-0.056735	0.599642	-0.056694
0.600110	-0.056675	0.599698	-0.056634
0.600166	-0.056615	0.599753	-0.056574
0.600222	-0.056555	0.599809	-0.056514
0.600277	-0.056495	0.599864	-0.056454
0.600332	-0.056435	0.599920	-0.056394
0.600388	-0.056374	0.599975	-0.056334
0.600443	-0.056314	0.600030	-0.056274
0.600498	-0.056254	0.600085	-0.056214
0.600553	-0.056194	0.600140	-0.056154
0.600608	-0.056134	0.600195	-0.056094
0.600664	-0.056074	0.600250	-0.056034
0.600718	-0.056014	0.600305	-0.055974
0.600773	-0.055954	0.600360	-0.055914
0.600828	-0.055894	0.600415	-0.055854
0.600883	-0.055834	0.600470	-0.055794
0.600938	-0.055774	0.600524	-0.055734
0.600993	-0.055714	0.600579	-0.055674
0.601047	-0.055654	0.600633	-0.055614
0.601102	-0.055594	0.600688	-0.055553
0.601156	-0.055533	0.600742	-0.055493
0.601211	-0.055473	0.600797	-0.055433
0.601265	-0.055413	0.600851	-0.055373
0.601319	-0.055353	0.600905	-0.055313
0.601374	-0.055293	0.600960	-0.055253
0.601428	-0.055233	0.601014	-0.055193
0.601482	-0.055173	0.601068	-0.055133
0.601536	-0.055113	0.601122	-0.055073
0.601590	-0.055052	0.601176	-0.055013
0.601644	-0.054992	0.601230	-0.054952
0.601698	-0.054932	0.601284	-0.054892
0.601752	-0.054872	0.601337	-0.054832
0.601806	-0.054812	0.601391	-0.054772
0.601859	-0.054752	0.601445	-0.054712
0.601913	-0.054691	0.601498	-0.054652
0.601967	-0.054631	0.601552	-0.054592
0.602020	-0.054571	0.601605	-0.054531
0.602074	-0.054511	0.601659	-0.054471
0.602127	-0.054451	0.601712	-0.054411
0.602181	-0.054390	0.601766	-0.054351
0.602234	-0.054330	0.601819	-0.054291
0.602287	-0.054270	0.601872	-0.054231
0.602341	-0.054210	0.601925	-0.054170
0.602394	-0.054149	0.601978	-0.054110
0.602447	-0.054089	0.602031	-0.054050
0.602500	-0.054029	0.602084	-0.053990
0.602553	-0.053969	0.602137	-0.053930
0.602606	-0.053908	0.602190	-0.053869
0.602659	-0.053848	0.602243	-0.053809
0.602711	-0.053788	0.602296	-0.053749
0.602764	-0.053728	0.602348	-0.053689
0.602817	-0.053667	0.602401	-0.053628
0.602869	-0.053607	0.602453	-0.053568
0.602922	-0.053547	0.602506	-0.053508
0.602974	-0.053486	0.602558	-0.053448
0.603027	-0.053426	0.602611	-0.053387
0.603079	-0.053366	0.602663	-0.053327
0.603132	-0.053306	0.602715	-0.053267
0.603184	-0.053245	0.602768	-0.053207
0.603236	-0.053185	0.602820	-0.053146
0.603288	-0.053125	0.602872	-0.053086
0.603340	-0.053064	0.602924	-0.053026
0.603392	-0.053004	0.602976	-0.052966
0.603444	-0.052944	0.603028	-0.052905
0.603496	-0.052883	0.603079	-0.052845
0.603548	-0.052823	0.603131	-0.052785
0.603600	-0.052763	0.603183	-0.052724
0.603652	-0.052702	0.603235	-0.052664
0.603703	-0.052642	0.603286	-0.052604
0.603755	-0.052581	0.603338	-0.052543
0.603806	-0.052521	0.603389	-0.052483
0.603858	-0.052461	0.603441	-0.052423
0.603909	-0.052400	0.603492	-0.052362
0.603961	-0.052340	0.603543	-0.052302
0.604012	-0.052280	0.603595	-0.052242
0.604063	-0.052219	0.603646	-0.052181
0.604115	-0.052159	0.603697	-0.052121
0.604166	-0.052098	0.603748	-0.052060
0.604217	-0.052038	0.603799	-0.052000
0.604268	-0.051977	0.603850	-0.051940
0.604319	-0.051917	0.603901	-0.051879
0.604370	-0.051857	0.603952	-0.051819
0.604421	-0.051796	0.604003	-0.051759
0.604471	-0.051736	0.604053	-0.051698
0.604522	-0.051675	0.604104	-0.051638
0.604573	-0.051615	0.604155	-0.051577
0.604623	-0.051554	0.604205	-0.051517
0.604674	-0.051494	0.604256	-0.051456
0.604724	-0.051433	0.604306	-0.051396
0.604775	-0.051373	0.604356	-0.051336
0.604825	-0.051313	0.604407	-0.051275
0.604876	-0.051252	0.604457	-0.051215
0.604926	-0.051192	0.604507	-0.051154
0.604976	-0.051131	0.604557	-0.051094
0.605026	-0.051071	0.604607	-0.051033
0.605076	-0.051010	0.604657	-0.050973
0.605126	-0.050950	0.604707	-0.050912
0.605176	-0.050889	0.604757	-0.050852
0.605226	-0.050829	0.604807	-0.050791
0.605276	-0.050768	0.604857	-0.050731
0.605326	-0.050707	0.604907	-0.050671
0.605375	-0.050647	0.604956	-0.050610
0.605425	-0.050586	0.605006	-0.050550
0.605475	-0.050526	0.605055	-0.050489
0.605524	-0.050465	0.605105	-0.050429
0.605574	-0.050405	0.605154	-0.050368
0.605623	-0.050344	0.605204	-0.050307
0.605673	-0.050284	0.605253	-0.050247
0.605722	-0.050223	0.605302	-0.050186
0.605771	-0.050163	0.605351	-0.050126
0.605820	-0.050102	0.605400	-0.050065
0.605869	-0.050041	0.605450	-0.050005
0.605918	-0.049981	0.605499	-0.049944
0.605967	-0.049920	0.605547	-0.049884
0.606016	-0.049860	0.605596	-0.049823
0.606065	-0.049799	0.605645	-0.049763
0.606114	-0.049738	0.605694	-0.049702
0.606163	-0.049678	0.605743	-0.049641
0.606212	-0.049617	0.605791	-0.049581
0.606260	-0.049557	0.605840	-0.049520
0.606309	-0.049496	0.605888	-0.049460
0.606357	-0.049435	0.605937	-0.049399
0.606406	-0.049375	0.605985	-0.049339
0.606454	-0.049314	0.606034	-0.049278
0.606503	-0.049253	0.606082	-0.049217
0.606551	-0.049193	0.606130	-0.049157
0.606599	-0.049132	0.606178	-0.049096
0.606647	-0.049071	0.606226	-0.049035
0.606696	-0.049011	0.606275	-0.048975
0.606744	-0.048950	0.606323	-0.048914
0.606792	-0.048889	0.606370	-0.048854
0.606840	-0.048829	0.606418	-0.048793
0.606887	-0.048768	0.606466	-0.048732
0.606935	-0.048707	0.606514	-0.048672
0.606983	-0.048647	0.606562	-0.048611
0.607031	-0.048586	0.606609	-0.048550
0.607078	-0.048525	0.606657	-0.048490
0.607126	-0.048465	0.606704	-0.048429
0.607173	-0.048404	0.606752	-0.048368
0.607221	-0.048343	0.606799	-0.048308
0.607268	-0.048282	0.606847	-0.048247
0.607316	-0.048222	0.606894	-0.048186
0.607363	-0.048161	0.606941	-0.048126
0.607410	-0.048100	0.606988	-0.048065
0.607457	-0.048039	0.607035	-0.048004
0.607504	-0.047979	0.607082	-0.047944
0.607552	-0.047918	0.607129	-0.047883
0.607599	-0.047857	0.607176	-0.047822
0.607645	-0.047796	0.607223	-0.047761
0.607692	-0.047736	0.607270	-0.047701
0.607739	-0.047675	0.607317	-0.047640
0.607786	-0.047614	0.607363	-0.047579
0.607833	-0.047553	0.607410	-0.047518
0.607879	-0.047493	0.607457	-0.047458
0.607926	-0.047432	0.607503	-0.047397
0.607972	-0.047371	0.607550	-0.047336
0.608019	-0.047310	0.607596	-0.047275
0.608065	-0.047249	0.607642	-0.047215
0.608111	-0.047189	0.607689	-0.047154
0.608158	-0.047128	0.607735	-0.047093
0.608204	-0.047067	0.607781	-0.047032
0.608250	-0.047006	0.607827	-0.046972
0.608296	-0.046945	0.607873	-0.046911
0.608342	-0.046884	0.607919	-0.046850
0.608388	-0.046824	0.607965	-0.046789
0.608434	-0.046763	0.608011	-0.046728
0.608480	-0.046702	0.608057	-0.046668
0.608526	-0.046641	0.608102	-0.046607
0.608572	-0.046580	0.608148	-0.046546
0.608617	-0.046519	0.608194	-0.046485
0.608663	-0.046459	0.608239	-0.046424
0.608708	-0.046398	0.608285	-0.046364
0.608754	-0.046337	0.608330	-0.046303
0.608799	-0.046276	0.608375	-0.046242
0.608845	-0.046215	0.608421	-0.046181
0.608890	-0.046154	0.608466	-0.046120
0.608935	-0.046093	0.608511	-0.046059
0.608980	-0.046032	0.608556	-0.045998
0.609026	-0.045971	0.608601	-0.045938
0.609071	-0.045911	0.608646	-0.045877
0.609116	-0.045850	0.608691	-0.045816
0.609161	-0.045789	0.608736	-0.045755
0.609206	-0.045728	0.608781	-0.045694
0.609250	-0.045667	0.608826	-0.045633
0.609295	-0.045606	0.608871	-0.045572
0.609340	-0.045545	0.608915	-0.045511
0.609385	-0.045484	0.608960	-0.045451
0.609429	-0.045423	0.609004	-0.045390
0.609474	-0.045362	0.609049	-0.045329
0.609518	-0.045301	0.609093	-0.045268
0.609563	-0.045240	0.609138	-0.045207
0.609607	-0.045179	0.609182	-0.045146
0.609651	-0.045118	0.609226	-0.045085
0.609696	-0.045057	0.609270	-0.045024
0.609740	-0.044996	0.609315	-0.044963
0.609784	-0.044936	0.609359	-0.044902
0.609828	-0.044875	0.609403	-0.044841
0.609872	-0.044814	0.609447	-0.044780
0.609916	-0.044753	0.609490	-0.044720
0.609960	-0.044692	0.609534	-0.044659
0.610004	-0.044631	0.609578	-0.044598
0.610047	-0.044570	0.609622	-0.044537
0.610091	-0.044509	0.609665	-0.044476
0.610135	-0.044448	0.609709	-0.044415
0.610178	-0.044387	0.609753	-0.044354
0.610222	-0.044326	0.609796	-0.044293
0.610265	-0.044264	0.609839	-0.044232
0.610309	-0.044203	0.609883	-0.044171
0.610352	-0.044142	0.609926	-0.044110
0.610395	-0.044081	0.609969	-0.044049
0.610439	-0.044020	0.610012	-0.043988
0.610482	-0.043959	0.610056	-0.043927
0.610525	-0.043898	0.610099	-0.043866
0.610568	-0.043837	0.610142	-0.043805
0.610611	-0.043776	0.610185	-0.043744
0.610654	-0.043715	0.610227	-0.043683
0.610697	-0.043654	0.610270	-0.043622
0.610740	-0.043593	0.610313	-0.043561
0.610782	-0.043532	0.610356	-0.043500
0.610825	-0.043471	0.610398	-0.043439
0.610868	-0.043410	0.610441	-0.043378
0.610910	-0.043349	0.610483	-0.043317
0.610953	-0.043288	0.610526	-0.043255
0.610995	-0.043226	0.610568	-0.043194
0.611038	-0.043165	0.610611	-0.043133
0.611080	-0.043104	0.610653	-0.043072
0.611122	-0.043043	0.610695	-0.043011
0.611164	-0.042982	0.610737	-0.042950
0.611207	-0.042921	0.610779	-0.042889
0.611249	-0.042860	0.610821	-0.042828
0.611291	-0.042799	0.610863	-0.042767
0.611333	-0.042738	0.610905	-0.042706
0.611375	-0.042676	0.610947	-0.042645
0.611416	-0.042615	0.610989	-0.042584
0.611458	-0.042554	0.611031	-0.042523
0.611500	-0.042493	0.611072	-0.042461
0.611542	-0.042432	0.611114	-0.042400
0.611583	-0.042371	0.611155	-0.042339
0.611625	-0.042310	0.611197	-0.042278
0.611666	-0.042248	0.611238	-0.042217
0.611708	-0.042187	0.611280	-0.042156
0.611749	-0.042126	0.611321	-0.042095
0.611790	-0.042065	0.611362	-0.042034
0.611832	-0.042004	0.611403	-0.041972
0.611873	-0.041942	0.611445	-0.041911
0.611914	-0.041881	0.611486	-0.041850
0.611955	-0.041820	0.611527	-0.041789
0.611996	-0.041759	0.611568	-0.041728
0.612037	-0.041698	0.611608	-0.041667
0.612078	-0.041637	0.611649	-0.041606
0.612119	-0.041575	0.611690	-0.041544
0.612160	-0.041514	0.611731	-0.041483
0.612200	-0.041453	0.611771	-0.041422
0.612241	-0.041392	0.611812	-0.041361
0.612281	-0.041330	0.611853	-0.041300
0.612322	-0.041269	0.611893	-0.041238
0.612362	-0.041208	0.611933	-0.041177
0.612403	-0.041147	0.611974	-0.041116
0.612443	-0.041085	0.612014	-0.041055
0.612484	-0.041024	0.612054	-0.040994
0.612524	-0.040963	0.612095	-0.040932
0.612564	-0.040902	0.612135	-0.040871
0.612604	-0.040840	0.612175	-0.040810
0.612644	-0.040779	0.612215	-0.040749
0.612684	-0.040718	0.612255	-0.040688
0.612724	-0.040657	0.612294	-0.040626
0.612764	-0.040595	0.612334	-0.040565
0.612804	-0.040534	0.612374	-0.040504
0.612843	-0.040473	0.612414	-0.040443
0.612883	-0.040412	0.612453	-0.040381
0.612923	-0.040350	0.612493	-0.040320
0.612962	-0.040289	0.612532	-0.040259
0.613002	-0.040228	0.612572	-0.040198
0.613041	-0.040166	0.612611	-0.040136
0.613081	-0.040105	0.612651	-0.040075
0.613120	-0.040044	0.612690	-0.040014
0.613159	-0.039982	0.612729	-0.039953
0.613199	-0.039921	0.612768	-0.039891
0.613238	-0.039860	0.612807	-0.039830
0.613277	-0.039799	0.612846	-0.039769
0.613316	-0.039737	0.612885	-0.039708
0.613355	-0.039676	0.612924	-0.039646
0.613394	-0.039615	0.612963	-0.039585
0.613433	-0.039553	0.613002	-0.039524
0.613471	-0.039492	0.613041	-0.039462
0.613510	-0.039431	0.613079	-0.039401
0.613549	-0.039369	0.613118	-0.039340
0.613587	-0.039308	0.613157	-0.039278
0.613626	-0.039246	0.613195	-0.039217
0.613664	-0.039185	0.613233	-0.039156
0.613703	-0.039124	0.613272	-0.039094
0.613741	-0.039062	0.613310	-0.039033
0.613780	-0.039001	0.613348	-0.038972
0.613818	-0.038940	0.613387	-0.038910
0.613856	-0.038878	0.613425	-0.038849
0.613894	-0.038817	0.613463	-0.038788
0.613932	-0.038755	0.613501	-0.038726
0.613970	-0.038694	0.613539	-0.038665
0.614008	-0.038633	0.613577	-0.038604
0.614046	-0.038571	0.613614	-0.038542
0.614084	-0.038510	0.613652	-0.038481
0.614122	-0.038448	0.613690	-0.038420
0.614159	-0.038387	0.613728	-0.038358
0.614197	-0.038326	0.613765	-0.038297
0.614235	-0.038264	0.613803	-0.038235
0.614272	-0.038203	0.613840	-0.038174
0.614310	-0.038141	0.613878	-0.038113
0.614347	-0.038080	0.613915	-0.038051
0.614384	-0.038018	0.613952	-0.037990
0.614422	-0.037957	0.613989	-0.037929
0.614459	-0.037896	0.614027	-0.037867
0.614496	-0.037834	0.614064	-0.037806
0.614533	-0.037773	0.614101	-0.037744
0.614570	-0.037711	0.614138	-0.037683
0.614607	-0.037650	0.614175	-0.037621
0.614644	-0.037588	0.614212	-0.037560
0.614681	-0.037527	0.614248	-0.037499
0.614718	-0.037465	0.614285	-0.037437
0.614754	-0.037404	0.614322	-0.037376
0.614791	-0.037342	0.614358	-0.037314
0.614828	-0.037281	0.614395	-0.037253
0.614864	-0.037219	0.614431	-0.037191
0.614901	-0.037158	0.614468	-0.037130
0.614937	-0.037096	0.614504	-0.037069
0.614974	-0.037035	0.614541	-0.037007
0.615010	-0.036974	0.614577	-0.036946
0.615046	-0.036912	0.614613	-0.036884
0.615082	-0.036850	0.614649	-0.036823
0.615119	-0.036789	0.614685	-0.036761
0.615155	-0.036727	0.614721	-0.036700
